rx,ry,rz,lx,ly,lz
5.353712600824951551e+01,2.840779556048073573e+02,8.615044483628427088e+02,2.114807843147939082e+02,2.970304972001259785e+02,8.632994787475048497e+02
2.049564912800952854e+01,3.215092862435113830e+02,8.572152350505745062e+02,2.051609947481790641e+02,2.979551460112946302e+02,8.660088616265927612e+02
4.072746255347468036e+01,3.113432905478550197e+02,8.670477113319802811e+02,2.073232319615686947e+02,2.821236153556274644e+02,8.599505691072737363e+02
4.767515611198363246e+01,2.959984727230424255e+02,8.740188731929711139e+02,2.016786616799081173e+02,2.975133854291292437e+02,8.890227905591846138e+02
6.696833510483752150e+01,2.849920502887262614e+02,8.739881790248683728e+02,2.094310112939714088e+02,3.094046502945004704e+02,8.787534939403406042e+02
3.590658733454905160e+01,3.017106959481668014e+02,8.724985951930897272e+02,2.045092932669438142e+02,2.839711618041765746e+02,8.606223243615818319e+02
5.549434060911890043e+01,3.092314255588569836e+02,8.641309682049843559e+02,2.230419771679065093e+02,3.035263828751921551e+02,8.747853821768226226e+02
5.111429363448124974e+01,3.005390403439604938e+02,8.804630581194812748e+02,1.971835528378946947e+02,3.209212068856090241e+02,8.666418468937449688e+02
4.457485041549529825e+01,3.037893668993405640e+02,8.793031058992708040e+02,2.005040707320127069e+02,3.076420566414515179e+02,8.724304632012999718e+02
6.175478608833282124e+01,2.908400875374497332e+02,8.799883105697977044e+02,2.147948049954800922e+02,3.004910039054813637e+02,8.672212515464647140e+02
5.657587927721473164e+01,2.893113185044167608e+02,8.618715467132176400e+02,2.252041770133398870e+02,2.982862850421128655e+02,8.703453951617012763e+02
5.934648679216810052e+01,2.839524535468474937e+02,8.741404907194486213e+02,2.236071439778580157e+02,3.268947210246840882e+02,8.845988305221962946e+02
4.131011701456889540e+01,2.930407094976494591e+02,8.567775920855959839e+02,2.113549450666984626e+02,3.066293175259397117e+02,8.728992290338430848e+02
5.794301341239471270e+01,2.970999371720983504e+02,8.602362506992933504e+02,2.037539869808371691e+02,3.145853376861592210e+02,8.693945907719453317e+02
3.882794462777644640e+01,2.852153296435150764e+02,8.801599651236014097e+02,2.149273818942300807e+02,3.048471037088141884e+02,8.747725055039919653e+02
4.934710238294314877e+01,3.092119356755333115e+02,8.658765838194248090e+02,2.136028856107371041e+02,2.866083274389553708e+02,8.752089274181614655e+02
5.799305941256268682e+01,2.924916129129858859e+02,8.749186863045667906e+02,2.198821994631705934e+02,3.280028187065486804e+02,8.778673488384217762e+02
4.289012582155567088e+01,2.950742744130146775e+02,8.673101775977888792e+02,2.200178766937992805e+02,3.072422934492855688e+02,8.746805297404113162e+02
2.798294533596319056e+01,2.848273245830252449e+02,8.628800584090241728e+02,2.338890125320614857e+02,2.877898925844103815e+02,8.800552423936671858e+02
5.569724497715390044e+01,3.122723739957837665e+02,8.731852593292690017e+02,2.143501261989593445e+02,2.966534476227461141e+02,8.484876920790335362e+02
4.782746460077093786e+01,3.070160011336741945e+02,8.678930851285429071e+02,2.190812125619425501e+02,3.018015235276336625e+02,8.698383076991121925e+02
6.333481520656358299e+01,3.020000785087335089e+02,8.799178166950068771e+02,2.134830248068289791e+02,2.887198224666388455e+02,8.707090310888961540e+02
4.333072833539539914e+01,3.030782706506367390e+02,8.705339682309827367e+02,2.149702343211660605e+02,3.005288960873605788e+02,8.735196049001843903e+02
3.786843471837271125e+01,3.151533031391541044e+02,8.910433350881858132e+02,2.229993274450119429e+02,2.886550071507757025e+02,8.544250623141697361e+02
4.554653914146570770e+01,2.997718609470189790e+02,8.684682235209206738e+02,2.091849148503983145e+02,2.950234835816534087e+02,8.810881371953107646e+02
5.285478520850539041e+01,3.137089569453160038e+02,8.691497728296495779e+02,2.057091263770396381e+02,2.937708109120496260e+02,8.632074876077322187e+02
4.718694191593046128e+01,2.968069223153445932e+02,8.655963166827073110e+02,2.272855408555767553e+02,2.962603918646616989e+02,8.988570921905035220e+02
5.452219780796031046e+01,2.872600973962532294e+02,8.611983042708044422e+02,2.115512566339403122e+02,2.945394820806673692e+02,8.564946553534632585e+02
4.695956520244715193e+01,2.899672882465160910e+02,8.741616073945720018e+02,2.058601048702641378e+02,3.262706061543607348e+02,8.536788043028908533e+02
4.257129457326661992e+01,2.967414754288328140e+02,8.695628010238020806e+02,2.241475359382418731e+02,2.999119783980972329e+02,8.745719861452054147e+02
5.518038186776193754e+01,2.967964913086271395e+02,8.679393306548903411e+02,2.232103401720764566e+02,2.871998625890818744e+02,8.794900265353543318e+02
3.327800338064532326e+01,2.928596881579843512e+02,8.648026957542343780e+02,2.172159331926878281e+02,3.140301765043006981e+02,8.605175372652291799e+02
5.031201229731325242e+01,2.983145096584240150e+02,8.764632901205040980e+02,2.126148608104661832e+02,2.983326690625650599e+02,8.686306645272654805e+02
4.635124731419649891e+01,3.129876050765658420e+02,8.750348202959278296e+02,2.131096004211034654e+02,3.068212501398659811e+02,8.805581748635105441e+02
8.015280570670053351e+01,3.032864199364075262e+02,8.627758151792553463e+02,2.165615544343547754e+02,2.936976105144850635e+02,8.713244738969839318e+02
3.987775602313425338e+01,3.020957012170472353e+02,8.584828192496864858e+02,2.085637094357670094e+02,3.057451252418579770e+02,8.763511716990127525e+02
5.175283696659472810e+01,2.976834746281911066e+02,8.690125589105269910e+02,2.137118884515447235e+02,2.997831254516597141e+02,8.650051517025925705e+02
4.996864520188355385e+01,2.976217201818452622e+02,8.769021263939447408e+02,2.241731737892724823e+02,3.010358415962838876e+02,8.646753777046402547e+02
2.679487666630824094e+01,3.029076870630090070e+02,8.747400837686758450e+02,2.129692466926533712e+02,3.034745594200819028e+02,8.625190406993219767e+02
4.515069671125283435e+01,2.787531324786893379e+02,8.554045518749189796e+02,2.118261387664031474e+02,2.960437750540322099e+02,8.698397304660410327e+02
5.800209456689756848e+01,2.957171457791365583e+02,8.806558045136123383e+02,2.177563184060396679e+02,2.985901284132671094e+02,8.689935328198328079e+02
4.766611279813708535e+01,3.069247114345954515e+02,8.698868590775534813e+02,2.247058523618136974e+02,2.979783001306097958e+02,8.837232600041407977e+02
5.197358065312185715e+01,3.050642088741304860e+02,8.963650729422770382e+02,1.939733954354477419e+02,3.009515070582911562e+02,8.776342326010624220e+02
5.597564042766308035e+01,3.020006447929465025e+02,8.585927697899443274e+02,2.304120371300752481e+02,3.078315855168527833e+02,8.704916980741966199e+02
3.981756182977240144e+01,2.952616342479987566e+02,8.742245167483231398e+02,2.090616789925541354e+02,3.216813478423482593e+02,8.770726608599512701e+02
4.136128216577503025e+01,2.965338982135112360e+02,8.618884270977926008e+02,2.371125744627456697e+02,2.899570815687609979e+02,8.907558644046440577e+02
4.136018294113344496e+01,3.113408318227955078e+02,8.620385431303038786e+02,2.389085889933559201e+02,3.154327130616269415e+02,8.696126539382902365e+02
5.044709196801671425e+01,2.987483378737161388e+02,8.691585142229597523e+02,2.271177189914083669e+02,3.133105245930198635e+02,8.784319725136923580e+02
4.122637719962347802e+01,2.902808909903201311e+02,8.541751794529421886e+02,2.237382258966900395e+02,3.012469555174893117e+02,8.774165545976594558e+02
5.086498510215928093e+01,3.136766895447718753e+02,8.705579555041347248e+02,2.099712908270802814e+02,2.952257523154681849e+02,8.690245670391642534e+02
5.247293886495884152e+01,2.985717987465071133e+02,8.695638871902252731e+02,1.995855987953114550e+02,2.912871412043635360e+02,8.767787581921664923e+02
4.307281191455293623e+01,3.026007868463114505e+02,8.732282229145412202e+02,2.355499816522917627e+02,2.994629054949606370e+02,8.705592090831745509e+02
4.346628444316319673e+01,2.958235035345062443e+02,8.678452770981355116e+02,2.148674862225796858e+02,2.958052826086304208e+02,8.732200295423342595e+02
5.873659374236663666e+01,3.102504196709950293e+02,8.740120639975168615e+02,2.170252130341392558e+02,3.207425485345719380e+02,8.755190373721286505e+02
5.991856591931254172e+01,3.041986678314327150e+02,8.615068112494709567e+02,2.185810668076993011e+02,2.997536395075468931e+02,8.735261493117795908e+02
4.683091911844894639e+01,2.849233041799143962e+02,8.666572564632639342e+02,2.177409965859344823e+02,2.965321614152362031e+02,8.605538590534500827e+02
5.262466515592252136e+01,2.908421257193140264e+02,8.713662630304410186e+02,1.990408215454546621e+02,3.078854009577779038e+02,8.618777997630112395e+02
4.815817257371004700e+01,3.117173834498780138e+02,8.653850847324767983e+02,2.296788934697869138e+02,3.088047013787002015e+02,8.831821934219630066e+02
4.621153103691108299e+01,2.888530574005953326e+02,8.798275160603590166e+02,2.286082801812439982e+02,2.986723748989726914e+02,8.695589349423905787e+02
4.444128211454048483e+01,3.180162676181469124e+02,8.693937342276101390e+02,1.946871811915708861e+02,2.972435634827625108e+02,8.698605527848408201e+02
6.074304062577088814e+01,3.029136566015077392e+02,8.846428858727113038e+02,2.283191131930450410e+02,3.106782348427024090e+02,8.642828039587735702e+02
6.383536753594057700e+01,3.098468106724733957e+02,8.727960666597550698e+02,2.157912379062635466e+02,2.854677924960395785e+02,8.793908433209464874e+02
6.111124745563048322e+01,3.041317233325518146e+02,8.364462963331548053e+02,2.240005360901716358e+02,2.837894096507595805e+02,8.607653521092677238e+02
4.719990065487944264e+01,2.986453838518323209e+02,8.827074965438015397e+02,2.089594061954214794e+02,2.728998516410123898e+02,8.850422520730813858e+02
3.892862929329468358e+01,3.063446964810477766e+02,8.838494047961369233e+02,2.143992135901767995e+02,2.962868026403568820e+02,8.593521154032209779e+02
5.814231676302152607e+01,2.925191931858977341e+02,8.705843678843594944e+02,2.278894812887001819e+02,2.942424962798014576e+02,8.576755098201538203e+02
4.013529630032893891e+01,2.866418646036437394e+02,8.657096806040863157e+02,2.141916938713686704e+02,2.991574205656874028e+02,8.867358916338201880e+02
4.841912226617117199e+01,3.102738899398689796e+02,8.702404480854989970e+02,2.169977008590463470e+02,2.927478930724686279e+02,8.667734249048239690e+02
6.183997085813732753e+01,2.914445894616219448e+02,8.637063851823123741e+02,2.092697442908803112e+02,2.962831123214123181e+02,8.837653988201260518e+02
5.446003637119616769e+01,2.830269499410505318e+02,8.784320558025809760e+02,2.176852266154643303e+02,3.039477305949176866e+02,8.722308183285059613e+02
3.733757888578218598e+01,3.082935050532128685e+02,8.782170933014642742e+02,1.991333432753507680e+02,2.987882941412713080e+02,8.700537260225323735e+02
4.917468839519973045e+01,2.875620659225430700e+02,8.579102850180232736e+02,2.213774773513233072e+02,3.026396122388122194e+02,8.677682829669727198e+02
3.926816707255215988e+01,2.965686561542648860e+02,8.660125276651511967e+02,2.085850608048889114e+02,2.777397430767495621e+02,8.605023372232194561e+02
5.012673332375199209e+01,3.091166806291354874e+02,8.678675275935295303e+02,2.277515286343247851e+02,2.982719146439426936e+02,8.655626839843256448e+02
4.291871216013629464e+01,3.010353412427857052e+02,8.628463973899691837e+02,2.071373997419275099e+02,2.989294974119542871e+02,8.657573447280221899e+02
4.148415478358439401e+01,2.894847274784391402e+02,8.798241728282649774e+02,2.162560646016097508e+02,3.059246156166973378e+02,8.528698817638575065e+02
4.172221099871435968e+01,3.070810435986783773e+02,8.717853772964142536e+02,1.993304329219757847e+02,3.066524161642971080e+02,8.673135954830179344e+02
5.335678373695913024e+01,2.870668493487962110e+02,8.758230735874366246e+02,2.194742452874643845e+02,2.871512447545995883e+02,8.489779816275408848e+02
5.978308272252989752e+01,3.016391562481923643e+02,8.613650453706825374e+02,2.172864821857962738e+02,3.074376675452152199e+02,8.825853712769023787e+02
6.159438142340978573e+01,3.007967528937359134e+02,8.754199134246200629e+02,2.123559767993456262e+02,3.055002699645299344e+02,8.703628452235151371e+02
4.072158491626993992e+01,3.006255083642939212e+02,8.584025210833177653e+02,2.294928461760347886e+02,3.168017981113511041e+02,8.618200281361492898e+02
3.846577158291891863e+01,2.951874141542306234e+02,8.665081427760192128e+02,2.104676330499330277e+02,2.965095935630974395e+02,8.840567608153297670e+02
4.935614617948734661e+01,2.961195310322978571e+02,8.839541204733350241e+02,2.334704068432268684e+02,2.990512048636725240e+02,8.767235655097441622e+02
4.362307110671090271e+01,2.935801577270087250e+02,8.632952752434940749e+02,2.145340420674356494e+02,3.083409286332013153e+02,8.625850796808457517e+02
3.776881894829462283e+01,3.019696794603437411e+02,8.565836064462157537e+02,1.986426638333936694e+02,3.158928637282235172e+02,8.573499501673200029e+02
4.295456795841289477e+01,3.216999060727063693e+02,8.650346541580688609e+02,2.269880805540496453e+02,2.943397625602503922e+02,8.649782448193404889e+02
5.158462817740251438e+01,3.109809087730184274e+02,8.566873803900373332e+02,2.184638731725098353e+02,2.951295822139917391e+02,8.762564745612860406e+02
4.030543790361012668e+01,3.002790443195685839e+02,8.701542751384403118e+02,2.218028297581304287e+02,2.979140065563598228e+02,8.569644231733344668e+02
5.536335641811780306e+01,3.045296953156122299e+02,8.810654061985580938e+02,2.230955341912074914e+02,2.977707445358572613e+02,8.799875049983545523e+02
5.962777581697078944e+01,2.891606227880350843e+02,8.557622888220255390e+02,2.359495259886452629e+02,3.035341567223683228e+02,8.544247014764449659e+02
3.075587814966807798e+01,2.855555727831934973e+02,8.665331630965216618e+02,2.075699719032312203e+02,2.977648652371189542e+02,8.711131343092220050e+02
6.047802335334271362e+01,2.962559014752856683e+02,8.568513225310218786e+02,2.097766914022943183e+02,2.938275840626550348e+02,8.601057023358832794e+02
5.278940771246305985e+01,3.053449551706952434e+02,8.549671749087801800e+02,2.248320771697067642e+02,2.878557092630721286e+02,8.724919917633153545e+02
4.414527579458928130e+01,3.027770520441742974e+02,8.837278072825208710e+02,2.227025942175579019e+02,3.027348431588098947e+02,8.872271683548793817e+02
3.776231008102271858e+01,2.902081866793438962e+02,8.725952839862703740e+02,1.997571880064838581e+02,2.962917981620921068e+02,8.687762105427152619e+02
4.164962569088848454e+01,3.071451519230930671e+02,8.577713892652877803e+02,2.132462576781094299e+02,3.071003757674834560e+02,8.720634262060889341e+02
4.665706156754061595e+01,3.006968301411724838e+02,8.654642174818386593e+02,2.370849105244223551e+02,2.876336088152115167e+02,8.616683388515583601e+02
6.170569183033960314e+01,2.958099932994602455e+02,8.640124188963313827e+02,2.132124905624030191e+02,3.010578855776824412e+02,8.632678981511209031e+02
4.687227691714082312e+01,2.935945242926655965e+02,8.595089863452410555e+02,2.162895719649403645e+02,2.862247130326164779e+02,8.656477639062634353e+02
4.941123365705814052e+01,3.086770369505519511e+02,8.630786170154673300e+02,2.312728713778056147e+02,3.100421802872373860e+02,8.843639566326700105e+02
5.952391320796724017e+01,3.260304265534732622e+02,8.833658880633074659e+02,2.039521215930684832e+02,3.095449548402901314e+02,8.991842827526190831e+02
4.393664014227155690e+01,2.950149872734615428e+02,8.882459643011386561e+02,2.083852830704998951e+02,2.980848418852714872e+02,8.538073191814169149e+02
5.131777704362674797e+01,2.975916709815423928e+02,8.897437030006462919e+02,2.065054384427110961e+02,2.973520475544527812e+02,8.636694101214641250e+02
4.274360439158146363e+01,3.038452702108270387e+02,8.696402033428366849e+02,1.958880578361819005e+02,3.031202533215634389e+02,8.841362325076571551e+02
5.098501163993745422e+01,3.119741254578016196e+02,8.675276065367363572e+02,2.265424324173690991e+02,2.968632786171734779e+02,8.633868526787763358e+02
5.809204407168407158e+01,2.896570843570958687e+02,8.738259014428664386e+02,2.177964062222984865e+02,3.026596191321480660e+02,8.786081708768191447e+02
4.697072352945027518e+01,3.013626888502858492e+02,8.667680044340597760e+02,1.995931569382674979e+02,2.848800097499548656e+02,8.587771915953102280e+02
4.176266830559662679e+01,3.071824386904605149e+02,8.617641118476341262e+02,2.042415561187353319e+02,2.997945072592632414e+02,8.665511565314142217e+02
5.396768864799754084e+01,2.875116671183839685e+02,8.664796878781960459e+02,2.284581386961086480e+02,3.024437081555190048e+02,8.735404397933441487e+02
5.318450207059758839e+01,3.096181465884352519e+02,8.589048265811546798e+02,1.949007582711346345e+02,2.944671083135504546e+02,8.613759501313559213e+02
5.672051765709238680e+01,2.898058878550622239e+02,8.759657393907182268e+02,2.201680354504975128e+02,2.864625305767485770e+02,8.766230424969767228e+02
3.531690600430157190e+01,2.962934714126361655e+02,8.655011307591769310e+02,2.202371937600589433e+02,2.903866738099832219e+02,8.763235468149555345e+02
3.560131322285359801e+01,3.092504680671010533e+02,8.920928769312699842e+02,2.044322019184010628e+02,2.812932479459998376e+02,8.644090985451018696e+02
5.583910761443161164e+01,2.907808526470697075e+02,8.781648037255893087e+02,2.290333135483578531e+02,3.036534967724750800e+02,8.675824496034744016e+02
3.179182916768328226e+01,2.857338335064465014e+02,8.654472917457419499e+02,2.092572600056113572e+02,2.892602937447237537e+02,8.645566493208124257e+02
5.872618108782646118e+01,2.966380984191050629e+02,8.702303305758005081e+02,2.191893019761183723e+02,2.863853352465378634e+02,8.551418979113983596e+02
6.211835100603818915e+01,2.901749994744076844e+02,8.724171115868000470e+02,2.219054975304923971e+02,3.353715350715287968e+02,8.782305105881071086e+02
5.306116569062920263e+01,3.018484158185249839e+02,8.765262496192244726e+02,2.178155059747415692e+02,3.000447599472844331e+02,8.757320915808254540e+02
5.049766146337398709e+01,2.928340727175883558e+02,8.700026665476802918e+02,2.086553805339340784e+02,2.896198503635357611e+02,8.713375264592409621e+02
5.979113389364567155e+01,3.068616035950898890e+02,8.742400990566881092e+02,2.308662271110717938e+02,2.858923460163845220e+02,8.669019121485248434e+02
4.250956134145309306e+01,3.059080233027158897e+02,8.663140957522900862e+02,2.110990699566976048e+02,2.986387320484261636e+02,8.453387125898968861e+02
4.973615266708671356e+01,3.061394375479219434e+02,8.802051130697981307e+02,2.186716845551960660e+02,2.973347028550708728e+02,8.994699086368367489e+02
4.146651523372199932e+01,2.892413108007685310e+02,8.508185571440541253e+02,2.122353473989199699e+02,3.167421588618842634e+02,8.780100547863112297e+02
5.220630809057628596e+01,2.950149972582795499e+02,8.840509814042362677e+02,1.968657554546273332e+02,3.105211162939227734e+02,8.504328616212288807e+02
3.784741638909802930e+01,2.854771905068238311e+02,8.579826919741833535e+02,2.164826431575380070e+02,2.969220999693798149e+02,8.730712156541100057e+02
6.831560583463328840e+01,3.032231684139114236e+02,8.746178996740736693e+02,2.142294710367863502e+02,3.170523285735181958e+02,8.736148978414440762e+02
5.620495023224266617e+01,2.808599745313012477e+02,8.567061808375357259e+02,2.098245110478203799e+02,2.932311096907349111e+02,8.828513093697275735e+02
3.811145081477743446e+01,3.063285381725706316e+02,8.570913165898671195e+02,2.233472830792949537e+02,3.074991474367268438e+02,8.550572375440027599e+02
7.075358889540376595e+01,3.096224672342017357e+02,8.550895983163840128e+02,2.232963721270216126e+02,3.067316585538113713e+02,8.719126205687778111e+02
4.236209693006235000e+01,3.128870949610417256e+02,8.835994767537612233e+02,2.173126986255511781e+02,3.057831098663091893e+02,8.686227275672084716e+02
4.149533762168137230e+01,3.061678410595206969e+02,8.879399229329972059e+02,2.318896443823236098e+02,2.892316552094611666e+02,8.678035254176066928e+02
3.348988939448008750e+01,3.045873011644412145e+02,8.799348054780862185e+02,2.024944952262432594e+02,2.954531944854901440e+02,8.536813354674551420e+02
4.463120822867607274e+01,2.986410780188220997e+02,8.566050461012376900e+02,2.222347110267561732e+02,3.088282077197974331e+02,8.611069400323327727e+02
6.725081373574460031e+01,3.011737620920285963e+02,8.676340226050588171e+02,2.270177793050799835e+02,2.889462216203089042e+02,8.594628307669396463e+02
4.507191757214514638e+01,2.866211817484440303e+02,8.606157685925584246e+02,2.089631706990292628e+02,3.078250348876048292e+02,8.626411429729070051e+02
5.772076812103214394e+01,2.958916659069983552e+02,8.678943442934290715e+02,2.170411458588475000e+02,2.913046784065925294e+02,8.611707491183806269e+02
3.522269267170236162e+01,2.950933882478512373e+02,8.892760434257016868e+02,2.084628243147695912e+02,2.974612742091907194e+02,8.602161666426237616e+02
3.276680328202897385e+01,2.930304533497347279e+02,8.696134882466753879e+02,2.180884699779036282e+02,3.142469118003180029e+02,8.660786752763932554e+02
4.737314568052604358e+01,2.843610323416252754e+02,8.676695098228758525e+02,2.153829311576738235e+02,3.027594677616211243e+02,8.652512007122390969e+02
4.773102601529236466e+01,2.834741135416981024e+02,8.699022974662450451e+02,2.165044995138200079e+02,2.980330788087925384e+02,8.531254510219656595e+02
4.924348124898826029e+01,2.859371421048584239e+02,8.610309646512258723e+02,2.160045302503271785e+02,2.934516337654507652e+02,8.583451731393303135e+02
5.055718297880509482e+01,2.887163771828665517e+02,8.656465227340515867e+02,2.164216211693676257e+02,3.063213943178945442e+02,8.660502625807674804e+02
5.408073839358058166e+01,3.117205299669997771e+02,8.841771623016246622e+02,2.141535411782236622e+02,3.063468318435686228e+02,8.751239776791826444e+02
5.498929531512296620e+01,3.173811881861198572e+02,8.743206254834908577e+02,2.110157050480309238e+02,2.878800451025437042e+02,8.738597640713023793e+02
4.780020776247007319e+01,2.927458959023438752e+02,8.746971459352791953e+02,2.257634890337738796e+02,3.050610738100707522e+02,8.566802983604812880e+02
4.897661263773417062e+01,3.114267501508739997e+02,8.745819145667477414e+02,2.206120308029996977e+02,3.091959933208244138e+02,8.670647405843435536e+02
5.508335098020068443e+01,3.122368839579817745e+02,8.755053573742296749e+02,2.104921714427805455e+02,3.039481616226420897e+02,8.589760599416290461e+02
5.846200588514999907e+01,3.017818767411984027e+02,8.531976435103642871e+02,2.180604144913007474e+02,3.039761572540330121e+02,8.793349810558911486e+02
4.791308209554910746e+01,2.989090293732683108e+02,8.802703617863263617e+02,2.164888656387765025e+02,2.913481149996597424e+02,8.689081836087453894e+02
5.086564340952893559e+01,3.195469387009542857e+02,8.529736904387503955e+02,2.109153565692652421e+02,3.020277857268550292e+02,8.799195226846052265e+02
6.520181465631542039e+01,3.103537397118309400e+02,8.703179331963991672e+02,2.209822052681788591e+02,3.086879400327766234e+02,8.647732863103741465e+02
4.406427297905438678e+01,3.081498048813890591e+02,8.899155956942777266e+02,2.089420234906764620e+02,3.055844386283779386e+02,8.654189894412153308e+02
3.984108149871905624e+01,2.765287113134230594e+02,8.596357447763822393e+02,2.229621698113663228e+02,3.127218029432509070e+02,8.695630099892939597e+02
4.938283697470203748e+01,3.109778880432616575e+02,8.768007372161819148e+02,2.086744490783907793e+02,2.999746694062068855e+02,8.654058195856698603e+02
6.808625226133142405e+01,3.014671403743394649e+02,8.809909806742994078e+02,2.361033481530826350e+02,3.038354273548076776e+02,8.671294047386736565e+02
3.361923123579607164e+01,2.962600731958279425e+02,8.652581576839839954e+02,2.169259746234375825e+02,2.871084066619392843e+02,8.693446031571317008e+02
4.974247795587994148e+01,2.813305915468882290e+02,8.643963520661777693e+02,2.225153199862445774e+02,2.897384778786100128e+02,8.726842950530691496e+02
6.552654892760111238e+01,2.863285814277846839e+02,8.598838507214911715e+02,2.249027507482619512e+02,2.913792591897552597e+02,8.676485256229152583e+02
5.788490929464178691e+01,2.920160113260258754e+02,8.619894091318574283e+02,2.315767482086613427e+02,2.818682489678275260e+02,8.509974100111647886e+02
6.416430527122514604e+01,2.926631427018928093e+02,8.809374994567260728e+02,2.142661416600880955e+02,3.084552140298093832e+02,8.594227702379245102e+02
5.854125108729743943e+01,2.999808864848786243e+02,8.651527627224887738e+02,2.287504495830428652e+02,2.984394792911791114e+02,8.652818746344220244e+02
4.649972268684111754e+01,2.980129912609687608e+02,8.635945343707537631e+02,2.161364266203099476e+02,2.942280191068559247e+02,8.788723502779889714e+02
4.488774804024784260e+01,2.995660885360246084e+02,8.613349756148761571e+02,2.192771310561316795e+02,2.991255880120932034e+02,8.575205452743879277e+02
2.280645711662261732e+01,2.981031862228508089e+02,8.822531495147516125e+02,2.048116499601125042e+02,2.941679026994729043e+02,8.569980505982564409e+02
3.995890564182842297e+01,3.077406335866402856e+02,8.774873165652056741e+02,2.214570824471379638e+02,3.189611729751380835e+02,8.750726874188837883e+02
4.977205991873577773e+01,2.976805210029876889e+02,8.570083793352815746e+02,2.201082061944497070e+02,3.215756591818162065e+02,8.673210107605101484e+02
4.276108370232184797e+01,2.943113156042188621e+02,8.791267580801148824e+02,2.145678109743388120e+02,2.968320012851360730e+02,8.501640276157644394e+02
5.265300724258717935e+01,3.015198437265994471e+02,8.740466073048854696e+02,2.155979057099376348e+02,2.966412457618574763e+02,8.541429235188101075e+02
6.672786797176431151e+01,3.086165532500940003e+02,8.593608844494833647e+02,2.334785900608791849e+02,2.944316191099705975e+02,8.499446621054240723e+02
4.614240182988969963e+01,2.864520719264597801e+02,8.550648500226524220e+02,2.112369969147646600e+02,2.942738455183011865e+02,8.640418171853358444e+02
6.249274646172875691e+01,3.021115519376819520e+02,8.700073390082981177e+02,2.189846671369741102e+02,2.895876940407276834e+02,8.401976306147113291e+02
4.685909413576437288e+01,2.944826515388599546e+02,8.591343955994356065e+02,2.211683101168563894e+02,2.852825883918930003e+02,8.670876478350944581e+02
5.331967707074747409e+01,3.048694581054388664e+02,8.696961462799906712e+02,2.188141980814677652e+02,2.908626273027136335e+02,8.608111160748081829e+02
4.399453520647355020e+01,3.126782225522591148e+02,8.721496267028379634e+02,2.060013481774432194e+02,2.989632904488132112e+02,8.711234331588422037e+02
4.260564834278709867e+01,3.017050886270803289e+02,8.791804188167341181e+02,2.176447442328278896e+02,2.855136869531440880e+02,8.710726442438826780e+02
6.658936084034766623e+01,2.962103552808421227e+02,8.684854463215002625e+02,2.092378677956949957e+02,2.982903866873360244e+02,8.548546031622729515e+02
4.111620008172316432e+01,3.077474190630104545e+02,8.626202541604826592e+02,2.031452048857724151e+02,3.069324374589330091e+02,8.689942027776322675e+02
6.935034350362785460e+01,2.814808953620989769e+02,8.556871959862929771e+02,2.239467825804047720e+02,3.015547975497108837e+02,8.831434421068863685e+02
5.180305236393603252e+01,2.981536574850582042e+02,8.769810836472355504e+02,2.185274160759990991e+02,3.078827461743896947e+02,8.847383954258334597e+02
5.903677688594112993e+01,3.006931858251036260e+02,8.574377403039314913e+02,2.138152749526640832e+02,3.106495972624572346e+02,8.682513876518623874e+02
4.243685685246229866e+01,2.967299047350566639e+02,8.816789063717677664e+02,2.246888648307147776e+02,2.954854434767893849e+02,8.667960165361855616e+02
4.719442842967621488e+01,3.001786293777022934e+02,8.732239023774154703e+02,2.124550323180321243e+02,3.127529424321710962e+02,8.487631756107675756e+02
3.522512386353461977e+01,3.137140219246832658e+02,8.922552047974274956e+02,2.217476314394421308e+02,3.032357206254870903e+02,8.673324844998057870e+02
5.366942836381366533e+01,2.948839204325034871e+02,8.646422769547616554e+02,2.066094422485941493e+02,2.832619014995601106e+02,8.606283305465356079e+02
4.983390493957841016e+01,3.131772693486454386e+02,8.791936976976353435e+02,2.263754834733716450e+02,2.884179918483141591e+02,8.683191132757502828e+02
5.088249744378357775e+01,2.991871166764822192e+02,8.690848915556273369e+02,2.129691014829938922e+02,2.901980241230817228e+02,8.572077983691164036e+02
5.422219271739172086e+01,2.998890036385798226e+02,8.812242464099298331e+02,2.385795507091740433e+02,3.161936253074782712e+02,8.581126056119215946e+02
6.472176295199224683e+01,3.162576574411996830e+02,8.792678918078080414e+02,2.194020917417535088e+02,2.939631895902346628e+02,8.658083865523311715e+02
5.565553440086531367e+01,3.011788226455475979e+02,8.781971556768789924e+02,2.040980814593054333e+02,2.987164688763909908e+02,8.594571827354636753e+02
4.253444459161701729e+01,2.847610896796677480e+02,8.651722943236176206e+02,2.063389376884677233e+02,3.095267192485668488e+02,8.699404747539060736e+02
5.709693185591346776e+01,2.890004713431553114e+02,8.650341039896749180e+02,2.091416602266175460e+02,2.907763170743240835e+02,8.656463374164388824e+02
5.918588286658017950e+01,3.023136294312301402e+02,8.744972758868042320e+02,2.280922941114081937e+02,2.975903390204389893e+02,8.665530302207870363e+02
3.735254655214810526e+01,2.964020337455169170e+02,8.794460731330901808e+02,2.122324360423971541e+02,2.846796393761959507e+02,8.547891642886824002e+02
4.469055781952416595e+01,3.108989846941708493e+02,8.739332314223516960e+02,2.213247437461699008e+02,2.956148858254327934e+02,8.813317840710984683e+02
